Pomona	Cocos (Keeling) Islands	25/7/1990	73128	2	Common-Law	Tech Support	19	false	false	senectus.et.netus@venenatislacus.org	45, 19, 5, 1, 3	false	true	36-44	1	fire	horse	leo	DarkGrey, Orchid	Linen	SONY KDL BRAVIA 46X3500	chestnut	blue	medium	cat	false	15-20	true	false	16-49	46	Mercedes-Benz		mac-os x	sony-ericsson	vodafone	Pulsar	Sultanbeyli	silah	false	false	false	true	false	male	3-4/week	maybe	false	8	yes	no	fitness, tennis, swimming, golf, weight training	2	500-999	2500-4999	20-49	true	true	false	true	true	false	false	true	true	false	0	global	true	true	8	0-5
Costa Mesa	Djibouti	13/2/1931	79130	7	Common-Law	Human Resources	23	true	false	Cras@ac.edu	7, 25, 13, 9, 1	true	false	36-44	6	fire	monkey	aries	LightGoldenRodYellow, MediumSpringGreen, Purple, Darkorange, DodgerBlue	LightBlue	TOSHIBA REGZA 52LX177	brown	hazel	fair	dog	true	4-8	false	true	1-3	65	Porsche	alternative	windows	blackberry	avea	Hugo Boss	Sultangazi	avrat	false	false	true	false	true	male	not applicable	maybe	false	14	no	no	golf	7	100-499	1000-2499	20-49	true	true	true	false	true	true	true	true	false	false	5000-9999	none	true	true	1	5-15
Worland	Costa Rica	8/2/1934	65339	5	Divorced	Public Relations	3	true	false	tortor.Nunc.commodo@malesuadaid.com	45, 3, 35, 1, 33	true	false	18-23	9	metal	dragon	scorpio	Tomato	DarkOliveGreen	Sharp AQUOS LC-37HD1E	blond	hazel	black	dog	true	0	true	false	1-3	79	Subaru 	alternative, jazz, pop	linux	sony-ericsson	turkcell	Diesel	Silivri	at	true	true	true	true	false	male	once per 15 days	yes sure	false	13	yes	no	football, weight training	4	500-999	1000-2499	1-4	true	true	false	true	true	true	true	true	true	true	2500-4999	global	true	false	6	5-15
Bozeman	Dominican Republic	17/5/1923	02862	4	Divorced	Media Relations	7	false	true	faucibus.lectus.a@mollislectuspede.org	33, 15, 1, 29, 21	true	true	9-17	2	water	rooster	aquarius		Peru	TOSHIBA REGZA 47Z3000D	blond	brown	olive	bird	false	0	false	true	50-99	41	Ford	world, dance-electronica, r&b-soul, pop, rock	mac-os x	nokia	vodafone	Victorinox	Büyükçekmece	silah	false	true	false	true	true	female	once a month	maybe	false	1	no	no		8	10000+	10000+	10-19	false	true	true	true	true	false	false	false	true	true	500-999	local	false	false	1	15-45
Gatlinburg	Poland	5/12/1992	51175	4	Single	Legal Department	97	true	true	morbi.tristique.senectus@euismodmauris.com	35, 3, 15, 31, 43	true	true	63-71	8	fire	dog	aries		DarkOrchid	PHILIPS CINEOS 42PFL7432D	chestnut	amber	fair	bird	true	1-3	false	false	100-499	53	Lexus	hiphop, country, funk	mac-os x	htc	turkcell	Nixon	Beylikdüzü	avrat	false	true	true	false	true	male	twice a day	maybe	true	17	yes	no	swimming, fishing, fitness, running	2	0	500-999	20-49	false	false	false	true	true	true	false	true	true	true	0	global	true	false	2	45+
Hampton	Rwanda	22/1/1943	81917	8	Single	Media Relations	79	true	false	adipiscing.ligula.Aenean@interdumNunc.ca	5, 19, 15, 11, 49	false	true	9-17	8	fire	monkey	aquarius	PaleVioletRed, SaddleBrown, DarkViolet	Silver	PANASONIC VIERA TH-50PZ750U	brown	hazel	light	bird	false	1-3	true	true	1-3	70	Suzuki	hiphop, pop	windows	htc	turkcell	Cross	Pendik	silah	false	true	true	false	true	male	daily once	dont know	true	20	yes	yes	squash, weight training, golf	5	1-99	5000-9999	20-49	true	true	false	false	false	false	true	false	false	true	5000-9999	global	true	true	10	45+
Natchitoches	Cocos (Keeling) Islands	19/7/1954	14234	8	Divorced	Accounting	1	false	false	nonummy@metusAeneansed.edu	3, 15, 49, 19, 5	false	true	18-23	2	fire	pig	cancer		AliceBlue	LG 47LY95	red	brown	brown	dog	false	1-3	true	false	4-8	30	Mercedes-Benz	alternative, ethnic-folk, dance-electronica, jazz, pop	linux	motorola	vodafone	Calvin Klein	Ümraniye	silah	true	true	true	true	true	male	once a month	dont know	false	10	no	no		5	5000-9999	0	1-4	false	true	true	true	true	true	true	false	false	false	5000-9999	local	true	true	6	15-45
Hartford	Monaco	16/4/1955	11279	1	Married	Sales and Marketing	17	true	false	ut.erat.Sed@rhoncusDonec.org	43, 13, 41, 31, 11	true	false	24-35	9	earth	tiger	cancer		LimeGreen	TOSHIBA REGZA 47Z3000D	auburn	red-violet	olive	cat	true	15-20	true	false	0	31	Buick		linux	sony-ericsson	turkcell	Calvin Klein	Kâ&#287;&#305;thane	silah	true	false	true	false	true	male	daily once	dont know	true	1	no	yes		5	10000+	10000+	1-4	false	true	true	false	true	false	true	false	false	true	5000-9999	none	false	false	5	15-45
Sandpoint	Lebanon	4/9/1989	51508	10	Single	Tech Support	3	false	false	nec.luctus@rhoncusDonecest.com	39, 11, 37, 17, 41	false	false	18-23	5	metal	sheep	gemini	SlateGray, LightCoral, Aqua	DarkOliveGreen	SAMSUNG TUL&#304;P LE-52M86BD	gray-white	hazel	black	cat	true	0	false	true	16-49	64	Suzuki	funk, blues, pop	linux	apple	turkcell	Seiko	Adalar	silah	true	true	false	false	true	female	3-4/week	dont know	true	5	yes	yes		5	10000+	10000+	1-4	true	false	true	false	true	false	false	false	false	false	500-999	global	true	false	2	15-45
Cincinnati	Jordan	12/5/1942	04785	5	Divorced	Finances	79	false	false	ullamcorper.Duis.cursus@rhoncusidmollis.ca	25, 49, 3, 29, 47	false	true	63-71	9	fire	tiger	aquarius		DarkSlateGray	TOSHIBA REGZA 46LX177	gray-white	gray	black	cat	true	1-3	true	true	4-8	46	Porsche	pop, ethnic-folk, dance-electronica, rock	linux	apple	turkcell	Timberland	Avc&#305;lar	silah	false	false	false	true	false	male	once a week	maybe	true	2	yes	no	fitness, golf	1	5000-9999	2500-4999	20-49	true	false	false	true	true	false	true	true	false	true	2500-4999	local	false	true	9	45+
Mount Pleasant	Chad	14/12/1950	62080	5	Single	Finances	73	true	true	egestas@vulputaterisus.ca	27, 35, 47, 45, 7	true	true	72-80	4	wood	rooster	scorpio	Lavender, PeachPuff	LightPink	TOSHIBA REGZA 57Z3000D	red	brown	fair	bird	false	9-14	true	false	0	90	BMW	world, pop, funk	linux	nokia	avea	Bering	Beyo&#287;lu	silah	true	true	true	false	false	male	once a week	yes sure	true	9	yes	yes	squash, cycling, golf, tennis	4	1000-4999	5000-9999	0	false	true	false	false	true	true	false	false	false	true	1000-2499	none	true	false	9	5-15
Waterloo	Peru	7/6/1966	45833	10	Divorced	Customer Service	59	false	true	et.rutrum.non@condimentumeget.com	23, 21, 15, 41, 27	false	true	0-8	6	earth	snake	pisces	LightGoldenRodYellow, Beige, Orchid, IndianRed	DarkSeaGreen	Sharp AQUOS LC-42HD1E	chestnut	red-violet	brown	bird	false	0	true	false	9-15	64	Cadillac	world, reggae, pop, country	mac-os x	htc	avea	Adidas	Beylikdüzü	avrat	true	true	false	false	false	female	once per 15 days	dont know	false	12	no	yes		7	0	1000-2499	10-19	false	false	false	true	true	true	false	true	true	true	2500-4999	local	true	true	6	45+
Lynn	Algeria	21/1/1998	09421	8	Married	Customer Service	31	false	false	lectus.ante@sapiengravida.org	19, 31, 3, 5, 37	true	true	63-71	8	fire	dog	capricorn	LightSkyBlue, DarkGoldenRod, SandyBrown, SlateGray, Plum	MistyRose	Sharp AQUOS LC-42HD1E	blond	gray	medium	bird	false	9-14	true	false	50-99	101	Dodge	dance-electronica	linux	sony-ericsson	turkcell	Radley	&#350;ile	avrat	false	false	false	true	true	male	once a week	yes sure	true	12	no	yes	fitness, football, golf, cycling	4	1000-4999	1000-2499	10-19	false	true	false	true	true	true	true	true	false	true	2500-4999	none	true	false	2	15-45
Kingsport	Macedonia	27/2/1968	59573	3	Married	Finances	11	true	true	nonummy.ac@velnislQuisque.org	19, 7, 15, 29, 27	false	true	63-71	4	earth	rooster	virgo	YellowGreen	Salmon	SAMSUNG TUL&#304;P LE-40M87BD	brown	brown	fair	bird	false	21-31	false	true	16-49	77	Porsche	rock	mac-os x	samsung	vodafone	Tommy Hilfiger	Pendik	avrat	false	false	false	false	false	female	once a month	maybe	false	3	no	yes		7	1-99	1000-2499	10-19	true	true	false	false	false	true	true	true	true	true	0	none	false	true	9	5-15
Montpelier	Spain	1/1/1929	20804	10	Common-Law	Media Relations	19	true	true	Duis.gravida.Praesent@SedmolestieSed.org	27, 29, 11, 21, 25	true	true	45-53	6	water	rabbit	aquarius	Orchid, Tomato, MediumTurquoise	WhiteSmoke	TOSHIBA REGZA 42Z3000D	black	gray	olive	dog	false	15-20	true	true	16-49	80	Buick	hiphop	mac-os x	lg	vodafone	Nixon	Sultanbeyli	avrat	true	false	false	false	true	female	not applicable	yes sure	true	2	yes	yes	swimming, fishing, fitness	3	1000-4999	500-999	0	true	true	false	true	false	true	true	false	false	true	2500-4999	global	true	false	7	0-5
Hawthorne	Guinea-bissau	1/2/1931	70506	5	Common-Law	Quality Assurance	29	true	false	nunc.ullamcorper@primisin.ca	15, 25, 13, 1, 39	true	false	9-17	3	wood	snake	scorpio	Orchid, Plum	MediumBlue	TOSHIBA REGZA 42X3030D	black	gray	fair	cat	false	21-31	true	false	0	92	Chrysler	funk, world, pop	linux	blackberry	avea	Calvin Klein	Be&#351;ikta&#351;	avrat	true	true	false	false	false	male	not applicable	dont know	true	5	yes	yes	squash	3	5000-9999	0	20-49	false	true	false	true	true	false	true	true	true	false	2500-4999	none	true	true	9	5-15
Kankakee	Lebanon	30/6/1996	49153	3	Single	Asset Management	29	true	true	tincidunt.pede.ac@quis.ca	49, 5, 1, 31, 43	false	false	72-80	3	wood	rooster	leo	DarkCyan	MediumVioletRed	PHILIPS CINEOS 42PFL7422D	red	green	black	bird	false	9-14	true	true	16-49	66	Hummer	funk, r&b-soul	windows	nokia	avea	Penguin	Ata&#351;ehir	avrat	true	true	true	true	false	male	twice a day	dont know	true	1	no	yes	football, running, tennis	8	0	1000-2499	20-49	false	false	false	false	true	false	true	false	true	false	500-999	none	true	true	6	5-15
South Gate	Micronesia	24/8/1982	20429	5	Divorced	Tech Support	97	false	false	nisi.Mauris@cursus.ca	45, 31, 35, 5, 17	true	false	24-35	8	earth	dog	virgo	MediumVioletRed	MintCream	SONY KDL BRAVIA 46W3000	blond	gray	light	cat	false	9-14	false	false	9-15	74	General Motors		linux	motorola	avea	Casio	Ba&#351;ak&#351;ehir	at	true	false	false	false	false	male	once a week	dont know	true	6	no	no	tennis, running, fitness	5	500-999	0	1-4	false	false	false	true	false	true	true	true	true	false	5000-9999	local	false	false	1	45+
Newport Beach	Ecuador	10/7/1986	22068	2	Single	Legal Department	2	true	true	consectetuer@euaugueporttitor.edu	1, 35, 19, 47, 13	false	true	9-17	8	fire	ox	aquarius	LightSlateGray, LightSkyBlue, RosyBrown, DeepSkyBlue, Grey	RosyBrown	PANASON&#304;C VIERA TH-50PZ700U	black	red-violet	olive	bird	false	15-20	false	false	9-15	39	Porsche	reggae, jazz, classical, pop	windows	blackberry	avea	Timberland	Adalar	at	false	true	true	true	false	female	once a week	dont know	true	12	yes	yes	weight training, cycling, running, fitness, tennis	5	500-999	0	10-19	true	false	true	false	false	true	true	true	false	true	0	global	false	true	5	0-5
Huntington Beach	Oman	19/2/1969	57459	4	Married	Tech Support	59	true	true	dolor@elementumlorem.org	45, 13, 25, 23, 5	true	false	24-35	8	fire	snake	cancer	Red, Pink, MediumSpringGreen, PowderBlue, OrangeRed	Cornsilk	SAMSUNG TUL&#304;P LE-40M87BD	blond	hazel	fair	cat	false	21-31	true	false	9-15	76	General Motors	dance-electronica, reggae, jazz, funk, classical	linux	motorola	vodafone	Royal London	Pendik	avrat	true	true	false	false	true	male	once a week	maybe	false	13	no	no	weight training	2	0	1000-2499	5-9	false	false	false	false	false	false	true	false	true	true	1000-2499	global	true	true	4	45+
Belpre	Thailand	18/8/1932	01603	1	Common-Law	Accounting	7	true	true	dapibus@ipsumac.edu	7, 41, 9, 43, 33	false	true	54-62	9	water	snake	capricorn	Cyan, MintCream	PaleGreen	PHILIPS CINEOS 37PFL9642D	red	hazel	brown	bird	false	15-20	false	true	0	79	Ford	funk, alternative, jazz, pop	windows	lg	vodafone	Disney	Esenler	avrat	true	false	true	false	false	male	once per 15 days	dont know	false	19	no	yes	fishing, cycling, golf, swimming, walking	5	10000+	2500-4999	1-4	false	false	true	true	false	false	false	true	false	false	0	none	true	true	7	15-45
Deadwood	Liechtenstein	2/4/1997	43292	2	Common-Law	Asset Management	73	true	false	enim.non@egettinciduntdui.org	21, 45, 41, 25, 13	false	false	72-80	9	wood	rabbit	cancer		Beige	SONY BRAVIA KDL-46W2000	chestnut	red-violet	black	dog	true	15-20	true	true	16-49	106	Hummer	alternative, funk	windows	lg	turkcell	Swiss Army	Kad&#305;köy	at	false	false	true	true	false	male	once a month	dont know	true	7	no	yes	cycling, squash, running, football	3	10000+	1000-2499	5-9	true	false	true	true	false	false	false	false	true	true	2500-4999	local	false	true	9	5-15
Port St. Lucie	Singapore	2/5/1947	08583	9	Common-Law	Payroll	5	false	true	vel.venenatis@Donecluctus.com	45, 27, 21, 9, 19	true	true	72-80	9	earth	snake	aries	PapayaWhip, DarkBlue	PaleTurquoise	PHILIPS CINEOS 47PFL5432D	blond	hazel	olive	dog	true	4-8	false	true	4-8	53	Ferrari	pop, ethnic-folk, blues	linux	nokia	vodafone	Nixon	Küçükçekmece	at	true	false	true	false	true	male	once per 15 days	maybe	false	11	yes	no	football	5	1-99	500-999	0	true	false	false	false	false	false	true	false	false	true	0	none	true	true	7	0-5
Iowa City	Niue	23/9/1967	64600	5	Common-Law	Advertising	13	true	false	Curabitur@temporbibendum.org	27, 13, 43, 3, 23	false	false	18-23	7	water	tiger	taurus	Thistle, Red, DarkBlue	Aqua	PHILIPS CINEOS 52PFL9732D	blond	gray	light	bird	false	0	true	true	9-15	51	Lamborghini	blues	mac-os x	lg	avea	Hugo Boss	Fatih	silah	false	false	true	false	true	male	3-4/week	maybe	true	17	no	no	fishing, tennis	3	500-999	5000-9999	10-19	false	true	true	false	false	true	true	false	true	false	2500-4999	global	true	true	7	0-5
Galesburg	Colombia	8/12/1951	27283	8	Married	Accounting	31	true	true	nisi.dictum.augue@euismodurna.org	31, 33, 35, 23, 45	true	false	45-53	1	metal	pig	capricorn	Crimson, Khaki	IndianRed	TOSHIBA REGZA 47X3030D	red	blue	medium	bird	false	21-31	true	true	1-3	64	Cadillac	blues, ethnic-folk, country, r&b-soul	windows	samsung	turkcell	Royal London	Zeytinburnu	avrat	true	true	false	true	true	male	twice a day	maybe	true	13	yes	yes	weight training	7	10000+	500-999	20-49	false	true	true	true	true	true	false	false	true	false	0	none	false	true	3	0-5
Flagstaff	Lebanon	16/12/1925	81832	8	Single	Customer Service	17	false	false	eu.nibh@eu.org	15, 23, 27, 47, 5	true	true	54-62	7	wood	dragon	capricorn	SlateGray, Beige, SteelBlue, MediumSlateBlue, MediumAquaMarine	DeepPink	LG 37LY95	blond	green	black	dog	true	9-14	true	false	100-499	114	Ford	funk, country, pop, alternative, r&b-soul	linux	sony-ericsson	turkcell	Casio	Bayrampa&#351;a	at	false	true	true	false	true	female	daily once	maybe	false	3	yes	yes	running, swimming, fitness	8	1-99	0	0	false	true	true	true	false	false	true	true	false	false	2500-4999	local	true	false	3	15-45
Narragansett	Timor-leste	22/1/1969	41521	10	Divorced	Asset Management	97	true	false	egestas@aliquetvel.com	5, 23, 27, 21, 39	true	false	36-44	2	wood	rabbit	aries	White, PaleTurquoise	AntiqueWhite	SAMSUNG TUL&#304;P LE-37M86BD	red	hazel	black	cat	true	21-31	false	true	4-8	31	Buick	ethnic-folk, rock, jazz, pop	windows	apple	avea	Boss	Bayrampa&#351;a	avrat	true	true	true	true	false	female	not applicable	yes sure	false	8	yes	yes	tennis, cycling, swimming	8	0	0	0	false	true	true	true	false	false	false	true	true	false	0	local	false	true	10	0-5
Hammond	American Samoa	14/7/1992	47896	8	Divorced	Human Resources	37	false	true	Phasellus@aliquam.org	1, 27, 47, 21, 37	true	false	63-71	4	metal	dragon	leo		BurlyWood	PHILIPS CINEOS 47PFL7432D	brown	brown	olive	cat	false	0	true	false	4-8	53	Porsche	rock, pop, reggae, classical	mac-os x	nokia	turkcell	Timex	Pendik	silah	false	true	false	true	false	male	not applicable	maybe	false	17	yes	yes		6	1000-4999	2500-4999	5-9	true	false	true	false	false	true	false	false	false	true	1000-2499	global	true	false	2	0-5
Kingsport	Panama	11/8/1942	27968	9	Single	Sales and Marketing	11	true	false	auctor.odio.a@magnaSed.edu	1, 33, 3, 45, 35	true	true	24-35	3	fire	snake	virgo	Cyan, Magenta	Lavender	SAMSUNG TUL&#304;P LE-37M86BD	red	gray	light	cat	true	1-3	true	false	0	50	Lexus	rock, alternative, r&b-soul, hiphop	linux	apple	vodafone	Disney	Eyüp	at	false	false	false	true	false	male	twice a day	dont know	false	2	yes	no	swimming, golf, walking, fishing, cycling	1	1000-4999	2500-4999	0	true	true	false	true	true	false	true	true	false	false	5000-9999	none	false	true	3	45+
Jenks	Uganda	22/11/1997	80965	1	Married	Asset Management	13	false	false	tincidunt@Curabitur.org	29, 33, 31, 49, 11	false	false	63-71	6	wood	rooster	scorpio	DarkSalmon, LightGreen, Bisque, DarkOrchid	Navy	PHILIPS CINEOS 42PFL7662D	black	green	black	dog	false	15-20	false	false	100-499	92	Chrysler	funk, dance-electronica, jazz, blues, world	mac-os x	apple	avea	Seiko	Büyükçekmece	avrat	false	true	true	false	false	male	daily once	dont know	false	2	yes	yes	weight training, squash, golf, tennis, fitness	6	5000-9999	10000+	20-49	true	false	true	true	false	false	false	false	false	true	1000-2499	local	false	false	7	0-5
Grand Rapids	Samoa	9/11/1970	86301	8	Married	Quality Assurance	7	false	true	est.tempor.bibendum@tempor.edu	9, 35, 49, 23, 47	true	false	45-53	6	earth	dragon	virgo	DarkTurquoise, LimeGreen, Ivory, SpringGreen, Beige	Peru	SONY KDL BRAVIA 46W3000	gray-white	brown	black	dog	true	15-20	true	false	0	45	Audi	alternative, world	windows	blackberry	vodafone	Converse	Büyükçekmece	avrat	false	true	true	false	true	male	daily once	yes sure	true	13	yes	yes		5	1000-4999	2500-4999	0	false	false	false	true	false	true	false	true	true	false	500-999	local	true	false	8	15-45
Deadwood	Palestinian Territory, Occupied	19/1/1988	75744	10	Married	Tech Support	83	false	true	vestibulum.neque@elitelitfermentum.com	41, 3, 13, 39, 45	false	true	72-80	7	fire	rat	sagittarius		MediumTurquoise	PHILIPS AUREA 1080p HDMI 1.2-1.3 100Hz FULL HD LCD TV	gray-white	red-violet	medium	dog	false	9-14	false	true	100-499	75	Toyota	reggae, r&b-soul, blues, jazz, pop	linux	motorola	avea	Boss	Üsküdar	avrat	true	false	true	true	true	female	once a week	yes sure	true	1	no	yes	tennis, running, fishing, weight training, cycling	7	1000-4999	5000-9999	10-19	true	false	true	true	false	false	false	false	true	true	0	none	true	false	8	45+
Pasco	Sierra Leone	11/4/1937	09181	6	Married	Finances	71	false	false	Fusce@maurisblanditmattis.com	11, 33, 19, 23, 21	false	true	9-17	6	earth	rat	virgo	DarkOrchid, SaddleBrown, MediumSpringGreen, DarkBlue, MediumVioletRed	SpringGreen	PHILIPS CINEOS 37PFL9632D	blond	gray	black	bird	true	4-8	false	false	4-8	96	Buick	funk	mac-os x	sony-ericsson	avea	Cross	Güngören	avrat	true	true	true	false	true	male	once per 15 days	yes sure	false	3	no	yes	weight training, swimming	8	10000+	1000-2499	10-19	false	true	true	false	false	false	true	true	true	false	5000-9999	local	false	true	10	5-15
Berkeley	Bulgaria	19/6/1954	33063	3	Divorced	Advertising	71	true	true	et@massaIntegervitae.ca	17, 47, 5, 43, 19	true	false	72-80	9	fire	pig	cancer	LavenderBlush, Azure, SandyBrown, BlueViolet	CornflowerBlue	SONY KDL BRAVIA 52X3500	auburn	green	fair	cat	false	1-3	true	true	1-3	114	Buick	dance-electronica	mac-os x	siemens	turkcell	Disney	Beykoz	avrat	false	true	true	true	false	female	once per 15 days	yes sure	false	16	yes	yes	cycling, fishing, walking, fitness, football	6	1000-4999	0	10-19	true	false	true	false	true	false	false	true	true	false	0	global	true	false	1	0-5
Houston	Dominica	5/6/1925	30834	6	Married	Advertising	1	false	true	diam.at.pretium@molestiesodalesMauris.com	15, 47, 39, 11, 9	true	false	24-35	10	water	snake	aries		Thistle	SONY KDL BRAVIA 52W3000	chestnut	red-violet	brown	cat	false	4-8	true	true	0	40	Ford	reggae, rock, jazz	linux	samsung	vodafone	Polar	Kartal	silah	true	false	false	true	false	female	once a month	maybe	true	10	no	no	swimming, football, walking	7	1-99	10000+	0	true	false	false	true	true	true	false	true	true	false	1000-2499	global	true	true	3	45+
Sister Bay	Andorra	12/3/1925	28594	6	Single	Customer Service	17	true	true	bibendum@lobortis.edu	3, 43, 31, 35, 25	true	false	0-8	10	wood	dog	taurus		Sienna	TOSHIBA REGZA 47WLT66	gray-white	blue	light	bird	false	9-14	false	true	0	31	Dodge		mac-os x	motorola	vodafone	Zodiac	Pendik	avrat	true	true	false	false	false	male	twice a day	yes sure	false	17	no	no	swimming, running	2	1-99	500-999	5-9	false	false	false	true	false	true	false	true	false	false	5000-9999	global	true	true	5	0-5
Marshall	Samoa	12/4/1957	72952	5	Married	Research and Development	73	true	false	consectetuer@etultricesposuere.ca	49, 29, 47, 19, 41	false	true	0-8	3	earth	rat	aquarius	Aqua	MediumSeaGreen	LG 1080p HDMI 1.3 FULL HD LCD TV	brown	blue	brown	dog	false	21-31	false	false	1-3	85	Acura	dance-electronica	mac-os x	nokia	turkcell	Speedo	Arnavutköy	avrat	true	false	false	false	false	female	once per 15 days	dont know	false	16	no	yes	swimming	6	500-999	1000-2499	0	false	true	false	true	true	false	false	false	false	false	1000-2499	global	false	true	2	45+
Kent	Hungary	26/11/1933	20626	8	Married	Public Relations	7	true	false	risus@luctusutpellentesque.edu	23, 43, 29, 11, 3	false	true	9-17	8	wood	ox	capricorn	SlateGrey, MidnightBlue	DarkSeaGreen	PANASONIC VIERA TH-58PZ750U	auburn	brown	fair	cat	false	0	false	false	4-8	120	Ferrari	reggae	linux	blackberry	avea	Boss	Silivri	silah	true	true	true	false	false	male	once per 15 days	maybe	true	6	no	no	tennis	8	0	5000-9999	1-4	true	false	true	true	true	true	false	true	false	true	500-999	local	false	false	8	45+
Salem	Bermuda	28/8/1932	23122	1	Divorced	Human Resources	19	false	true	sem@sapien.com	33, 31, 19, 23, 39	true	false	18-23	1	fire	dog	sagittarius	Darkorange, Snow, PowderBlue, Orange, MediumSeaGreen	Grey	SONY BRAVIA KDL-40X2000	auburn	amber	olive	bird	false	15-20	true	false	50-99	108	General Motors	pop, reggae, rock	mac-os x	lg	vodafone	Swiss Army	Beykoz	at	true	false	false	false	false	male	twice a day	yes sure	false	11	yes	yes		2	5000-9999	5000-9999	0	false	true	false	false	true	true	true	false	true	true	0	global	true	true	3	0-5
Vergennes	Martinique	22/1/1966	52330	6	Divorced	Legal Department	23	true	false	gravida.Praesent.eu@laciniavitae.com	23, 35, 29, 45, 33	false	false	36-44	9	wood	rooster	leo	DarkRed, Fuchsia, FireBrick	SaddleBrown	SAMSUNG TUL&#304;P LE-40M87BD	chestnut	green	brown	bird	false	4-8	true	false	4-8	95	General Motors	ethnic-folk, funk	mac-os x	apple	turkcell	Versace	Maltepe	avrat	true	false	true	true	true	female	not applicable	dont know	true	5	yes	no	walking, football, squash, running, weight training	7	1000-4999	500-999	5-9	true	false	true	true	false	false	true	false	false	false	2500-4999	global	false	true	10	15-45
Georgetown	Belize	9/8/1993	15504	8	Married	Tech Support	41	true	true	elementum.dui@justonecante.org	49, 39, 43, 31, 13	true	false	72-80	7	metal	snake	pisces	OldLace, FireBrick	Aqua	TOSHIBA REGZA 42Z3000D	black	brown	medium	cat	true	21-31	true	true	100-499	57	Subaru 	dance-electronica	windows	htc	turkcell	Braun	Sancaktepe	silah	true	true	true	false	true	male	not applicable	maybe	true	15	no	no	walking, fitness, swimming	5	10000+	10000+	5-9	true	false	false	true	true	false	true	false	false	true	1000-2499	none	true	true	1	45+
Middletown	United States	7/10/1945	86493	3	Divorced	Advertising	59	false	true	vel@nuncest.edu	39, 45, 21, 43, 7	true	false	18-23	7	wood	dragon	scorpio	Salmon, LemonChiffon, Khaki, DarkSlateGrey	Moccasin	SAMSUNG TUL&#304;P LE-37M87BD	chestnut	gray	olive	cat	false	9-14	true	false	16-49	108	General Motors	world, ethnic-folk, rock	linux	siemens	vodafone	Adidas	Beykoz	avrat	true	false	false	true	false	male	once a month	maybe	false	2	no	yes	walking, running, swimming, golf, football	5	1-99	0	20-49	true	false	false	true	false	false	false	false	false	false	500-999	local	true	true	4	0-5
Normal	Greece	6/3/1945	64113	2	Divorced	Quality Assurance	3	false	false	Mauris.molestie.pharetra@nequetellus.ca	27, 19, 15, 31, 17	true	true	36-44	2	water	ox	gemini	RoyalBlue, Ivory, SaddleBrown	PaleVioletRed	SHARP AQUOS LC-46XD1E	brown	green	light	dog	true	9-14	true	true	0	111	Ford	blues, rock, hiphop, classical, alternative	windows	siemens	vodafone	Oasis	Ba&#287;c&#305;lar	avrat	false	true	true	false	false	male	once per 15 days	yes sure	false	8	yes	yes	tennis	3	10000+	1000-2499	5-9	false	true	true	false	false	true	true	true	false	true	2500-4999	global	true	false	3	0-5
Claremore	Belize	28/2/1944	77367	5	Divorced	Accounting	29	false	true	non@enim.edu	49, 47, 35, 19, 45	false	false	36-44	8	earth	dog	virgo	White, MediumSlateBlue, Crimson, FloralWhite, MediumBlue	MintCream	PHILIPS AUREA 1080p HDMI 1.2-1.3 100Hz FULL HD LCD TV	brown	hazel	brown	bird	false	1-3	false	false	100-499	35	General Motors		windows	blackberry	turkcell	Lacoste	Çekmeköy	silah	false	false	true	true	false	male	twice a day	yes sure	true	2	yes	yes	fishing	3	0	0	5-9	false	false	true	false	true	false	true	false	false	true	0	local	false	true	6	5-15
New Iberia	Ghana	23/1/1993	85053	1	Married	Asset Management	53	true	false	ornare.elit@sagittisplaceratCras.org	13, 25, 43, 49, 33	true	true	63-71	10	metal	rabbit	aries	Ivory, Grey, Cyan, Tomato	CadetBlue	SAMSUNG TUL&#304;P LE-37M87BD	black	blue	light	bird	true	4-8	false	false	0	89	Toyota	funk, classical	windows	apple	turkcell	Hello Kitty	Çatalca	silah	true	false	true	false	false	male	not applicable	dont know	true	8	yes	yes	tennis, squash, cycling, swimming, fitness	2	10000+	500-999	20-49	false	false	false	false	false	true	true	true	true	true	1000-2499	none	true	true	4	45+
Bell Gardens	Reunion	14/11/1961	69924	3	Married	Quality Assurance	7	false	true	non.cursus@augueacipsum.ca	7, 25, 9, 1, 3	false	false	54-62	6	fire	rat	taurus		LightCyan	TOSHIBA REGZA 57lx177	blond	green	light	cat	false	21-31	true	true	100-499	89	Honda		mac-os x	motorola	vodafone	Boss	Sultangazi	at	false	false	true	true	true	male	once a month	maybe	true	2	no	yes		1	1000-4999	500-999	20-49	true	false	true	true	false	true	false	true	true	true	500-999	none	false	false	4	5-15
Rancho Cucamonga	Cayman Islands	12/12/1991	49470	4	Divorced	Tech Support	23	true	true	Cras@commodohendreritDonec.com	25, 21, 43, 3, 27	false	true	18-23	8	wood	snake	aquarius	Aqua	Violet	SAMSUNG TUL&#304;P LE-40M87BD	black	red-violet	medium	cat	false	15-20	true	false	1-3	120	Subaru 	alternative	mac-os x	nokia	avea	Penguin	Güngören	avrat	true	true	true	true	true	male	twice a day	dont know	false	16	yes	no	cycling, golf, squash, fitness, swimming	5	500-999	1000-2499	10-19	false	true	true	false	true	false	true	false	false	false	0	local	true	false	6	5-15
